area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,price_per_sqft,crime_rate,entertainment_centers,restaurant_count,crime_score,entertainment_score,restaurant_score,distance_to_center,proximity_score,room_density,popularity_score,volatility_score
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,Puarent,1336,2.0,2.0,100.0,2.0,1336.0,7485.029940119761,2.5447040286471587,5,43,7.455273818785829,5.555555555555555,8.775510204081632,2.0958835991646647,8.383568065880326,334.0,0.6691449814126393,32.048314221569356
Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,673,1.0,1.0,36.85,1.0,673.0,5475.482912332838,4.509115777625962,2,35,5.490844968893748,2.2222222222222223,7.142857142857143,5.397025953714566,5.8375908355149475,336.5,1.579925650557621,54.27821119457782
Plot  Area,Ready To Move,Anandapura,2 Bedroom,,1200,2.0,1.0,58.0,2.0,1200.0,4833.333333333333,3.5942109022168003,9,22,6.405757808880061,10.0,4.489795918367347,9.905124481433225,2.3607591902524674,300.0,0.5018587360594796,18.40490214798555
Plot  Area,Ready To Move,Lingarajapuram,6 Bedroom,,600,7.0,2.0,63.0,6.0,600.0,10500.0,3.358527338147508,1,11,6.641443424659843,1.1111111111111112,2.2448979591836733,9.905124481433225,2.3607591902524674,46.15384615384615,0.16728624535315983,33.25498224994932
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,,1600,3.0,3.0,160.0,3.0,1600.0,10000.0,5.249522873796903,6,5,4.750431427211806,6.666666666666666,1.0204081632653061,11.43300628590238,1.1823936830799007,266.6666666666667,1.0780669144981412,432.82003986839123
Plot  Area,Ready To Move,Mallathahalli,2 Bedroom,,1200,2.0,0.0,79.0,2.0,1200.0,6583.333333333333,9.014234524059024,6,39,0.9856870037759978,6.666666666666666,7.959183673469388,12.966111067993126,0.0,300.0,0.0929368029739777,12.199560647826624
Plot  Area,Ready To Move,Indira Nagar,6 Bedroom,,2480,4.0,1.0,750.0,6.0,2480.0,30241.935483870966,9.663230347813412,8,11,0.33668553027872583,8.88888888888889,2.2448979591836733,1.8365025034994318,8.58361347217452,248.0,0.8178438661710037,242.1863373258595
Super built-up  Area,18-Apr,Jayamahal Extension,3 BHK,,2500,3.0,0.0,270.0,3.0,2500.0,10800.0,3.9327583577618164,3,19,6.067207406157255,3.333333333333333,3.877551020408163,5.397025953714566,5.8375908355149475,416.6666666666667,0.03717472118959107,91.92388155425118
Plot  Area,Ready To Move,Devanahalli,5 Bedroom,,2400,5.0,3.0,100.0,5.0,2400.0,4166.666666666667,9.553635717980761,4,41,0.44628111417218513,4.444444444444445,8.36734693877551,11.43300628590238,1.1823936830799007,240.0,0.7992565055762081,137.23872418154377
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,,1143,2.0,2.0,65.0,2.0,1143.0,5686.789151356081,8.650563675508582,8,35,1.349361018212433,8.88888888888889,7.142857142857143,1.8365025034994318,8.58361347217452,285.75,0.2973977695167286,28.672097462806356
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,JRrnauv,1470,2.0,2.0,61.74,2.0,1470.0,4200.0,9.078123049487672,2,12,0.9217979221746765,2.2222222222222223,2.4489795918367347,3.9673726639594435,6.940198457999553,367.5,5.037174721189591,35.8270464960869
Plot  Area,Ready To Move,Laxminarayana Layout,4 Bedroom,,1584,3.0,2.0,145.0,4.0,1584.0,9154.040404040405,2.8472782326471817,8,25,7.1526969807681535,8.88888888888889,5.1020408163265305,8.385304790667908,3.532906862592708,226.28571428571428,0.018587360594795536,0.0
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Vaoodar,1785,3.0,2.0,94.0,3.0,1785.0,5266.106442577031,6.596518164596882,8,20,3.403424410331659,8.88888888888889,4.081632653061225,1.8365025034994318,8.58361347217452,297.5,3.2527881040892193,72.43357269502987
Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,2.0,286.0,3.0,2292.0,12478.184991273996,2.772602929850013,1,32,7.227372933640785,1.1111111111111112,6.530612244897958,1.8365025034994318,8.58361347217452,382.0,1.3382899628252787,158.6786699738666
Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1460,3.0,3.0,71.0,3.0,1460.0,4863.013698630137,8.90085301894846,7,15,1.0990694959134852,7.777777777777778,3.0612244897959187,5.397025953714566,5.8375908355149475,243.33333333333334,1.2267657992565058,73.3539091710591
Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1500,2.0,3.0,80.0,3.0,1500.0,5333.333333333333,9.764699158906552,8,17,0.23521583586296296,8.88888888888889,3.4693877551020407,11.43300628590238,1.1823936830799007,300.0,0.2973977695167286,99.4616289078356
Plot  Area,Ready To Move,Yelahanka,5 Bedroom,,1200,4.0,1.0,140.0,5.0,1200.0,11666.666666666666,7.1810339051853,7,23,2.818903581322753,7.777777777777778,4.6938775510204085,8.385304790667908,3.532906862592708,133.33333333333334,3.940520446096654,74.4198209277083
Built-up  Area,Ready To Move,Sanjay nagar,5 BHK,,3300,3.0,0.0,250.0,5.0,3300.0,7575.757575757576,9.501207554530271,3,45,0.49870973402876,3.333333333333333,9.183673469387756,8.385304790667908,3.532906862592708,412.5,0.3717472118959108,90.22219589202507
Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,,1230,2.0,2.0,48.0,2.0,1230.0,3902.439024390244,4.201921182554583,1,11,5.798042238204952,1.1111111111111112,2.2448979591836733,9.905124481433225,2.3607591902524674,307.5,0.5576208178438662,59.676649478573324
Super built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,KHatsFl,650,1.0,1.0,20.0,1.0,650.0,3076.923076923077,4.0991288383006745,5,15,5.900835477303318,5.555555555555555,3.0612244897959187,6.878873032442892,4.694729208803859,325.0,0.7434944237918216,145.68355623642742
Super built-up  Area,Ready To Move,Benson Town,2 BHK,,1480,2.0,0.0,120.0,2.0,1480.0,8108.108108108108,6.829294776183259,6,15,3.170645772340863,6.666666666666666,3.0612244897959187,11.43300628590238,1.1823936830799007,370.0,0.2788104089219331,249.10471612403907
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1220,2.0,1.0,43.92,2.0,1220.0,3600.0,7.858032857251145,8,15,2.141898735736686,8.88888888888889,3.0612244897959187,2.674899739877527,7.937006920694576,305.0,4.386617100371748,42.75395401834816
Super built-up  Area,Ready To Move,Dooravani Nagar,3 BHK,Puceswn,1570,3.0,1.0,115.0,3.0,1570.0,7324.84076433121,4.754173894504698,2,36,5.245784718695658,2.2222222222222223,7.346938775510204,12.966111067993126,0.0,261.6666666666667,0.07434944237918215,38.37859646556485
Built-up  Area,Ready To Move,Sadashiva Nagar,3 BHK,,3000,3.0,3.0,400.0,3.0,3000.0,13333.333333333334,8.301061157892768,6,12,1.6988665783738068,6.666666666666666,2.4489795918367347,12.966111067993126,0.0,500.0,0.1858736059479554,769.6455822144517
Super built-up  Area,Ready To Move,Mallasandra,3 BHK,Puestig,1665,3.0,2.0,86.91,3.0,1665.0,5219.81981981982,2.859561406860145,7,14,7.140413699625726,7.777777777777778,2.8571428571428568,12.966111067993126,0.0,277.5,0.2973977695167286,22.54168803757458
Plot  Area,Ready To Move,Banagiri Nagar,3 Bedroom,,1350,3.0,1.0,380.0,3.0,1350.0,28148.14814814815,4.330267722932193,9,31,5.669694580524385,10.0,6.326530612244898,2.674899739877527,7.937006920694576,225.0,0.16728624535315983,90.75714752997573
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Adeatlm,4000,5.0,2.0,600.0,4.0,4000.0,15000.0,5.518128868863167,2,43,4.481823093833409,2.2222222222222223,8.775510204081632,1.8365025034994318,8.58361347217452,444.44444444444446,7.379182156133829,114.99938702430282
Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,1100,2.0,0.0,68.0,2.0,1100.0,6181.818181818182,9.438093735165765,8,21,0.5618241028218433,8.88888888888889,4.285714285714286,12.966111067993126,0.0,275.0,1.3382899628252787,58.98196575240601
Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,Prone M,1350,2.0,1.0,87.01,3.0,1350.0,6445.185185185185,9.294223064420361,4,49,0.7056960260133622,4.444444444444445,10.0,2.674899739877527,7.937006920694576,270.0,0.40892193308550184,11.677463819486285
Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Salisal,1719,3.0,2.0,116.0,3.0,1719.0,6748.109365910413,5.694547173941081,7,23,4.305403252970476,7.777777777777778,4.6938775510204085,11.43300628590238,1.1823936830799007,286.5,1.4684014869888475,138.7217119406531
Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,35.0,1.0,664.0,5271.084337349397,6.797689812126033,5,34,3.2022510115307083,5.555555555555555,6.938775510204081,12.966111067993126,0.0,332.0,1.0037174721189592,22.171137151268614
Super built-up  Area,18-Dec,Sonnenahalli,2 BHK,Skacak ,1011,2.0,1.0,50.53,2.0,1011.0,4998.021760633037,9.159377212238514,4,27,0.8405430520770216,4.444444444444445,5.5102040816326525,6.878873032442892,4.694729208803859,252.75,0.40892193308550184,14.78270235833596
Built-up  Area,Ready To Move,Akshya Nagar,6 Bedroom,,2400,6.0,0.0,130.0,6.0,2400.0,5416.666666666667,4.661972218266132,5,39,5.337987197583094,5.555555555555555,7.959183673469388,9.905124481433225,2.3607591902524674,200.0,0.0929368029739777,31.62033491283734
Super built-up  Area,Ready To Move,Basaveshwara Nagar Yelahanka,3 BHK,,1680,3.0,2.0,85.0,3.0,1680.0,5059.523809523809,2.201370868034096,3,5,7.7986099682379715,3.333333333333333,1.0204081632653061,12.966111067993126,0.0,280.0,0.13011152416356878,121.01357657009281
Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,VSlistr,704 - 730,2.0,0.0,49.475,2.0,717.0,6900.278940027894,8.184734010490788,7,46,1.8151947384455909,7.777777777777778,9.387755102040817,5.397025953714566,5.8375908355149475,179.25,1.579925650557621,54.27821119457782
Plot  Area,Ready To Move,Thyagaraja Nagar,4 Bedroom,,700,4.0,2.0,110.0,4.0,700.0,15714.285714285714,6.508878670490024,3,5,3.491064667371944,3.333333333333333,1.0204081632653061,5.397025953714566,5.8375908355149475,87.5,0.1858736059479554,52.470633321040744
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Skstark,1520,2.0,2.0,150.0,3.0,1520.0,9868.421052631578,5.957656194313327,4,35,4.042291942139245,4.444444444444445,7.142857142857143,1.8365025034994318,8.58361347217452,304.0,10.0,140.5804683445764
Carpet  Area,Ready To Move,Uttarahalli,3 BHK,Vancya ,1350,2.0,2.0,53.0,3.0,1350.0,3925.925925925926,5.140511508160273,9,49,4.8594437418317185,10.0,10.0,3.9673726639594435,6.940198457999553,270.0,3.4572490706319705,39.98928950609121
Super built-up  Area,15-Nov,Kothanur,3 BHK,Somumys,1760,3.0,0.0,150.0,3.0,1760.0,8522.727272727272,5.416606123419875,6,40,4.583346723068842,6.666666666666666,8.16326530612245,5.397025953714566,5.8375908355149475,293.3333333333333,1.2267657992565058,73.3539091710591
Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,Shvarji,875,2.0,1.0,33.0,2.0,875.0,3771.4285714285716,4.780943508210593,3,18,5.219014871950614,3.333333333333333,3.673469387755102,11.43300628590238,1.1823936830799007,218.75,0.20446096654275092,21.033094053290053
Super built-up  Area,Ready To Move,Hennur,2 BHK,Adity T,1231,2.0,2.0,48.0,2.0,1231.0,3899.268887083672,2.1848782061802643,8,18,7.8151027736663785,8.88888888888889,3.673469387755102,2.674899739877527,7.937006920694576,307.75,1.0223048327137545,35.30874922263129
Super built-up  Area,Ready To Move,Somasundara Palya,2 BHK,Abeesmi,1174,2.0,3.0,74.0,2.0,1174.0,6303.236797274276,6.338148649517852,6,48,3.6617961746105685,6.666666666666666,9.795918367346939,6.878873032442892,4.694729208803859,293.5,0.5204460966542751,23.262439637398266
Built-up  Area,Ready To Move,Munnekollal,3 BHK,DaniaNe,1560,3.0,3.0,75.0,3.0,1560.0,4807.692307692308,5.415834460089089,4,12,4.584118393117236,4.444444444444445,2.4489795918367347,6.878873032442892,4.694729208803859,260.0,0.44609665427509293,131.6413970827786
Super built-up  Area,Ready To Move,HOSUR MAIN ROAD,2 BHK,,1464,2.0,2.0,56.0,2.0,1464.0,3825.136612021858,4.697393554196866,2,16,5.302565553296846,2.2222222222222223,3.265306122448979,5.397025953714566,5.8375908355149475,366.0,0.13011152416356878,0.755928946018454
Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,,2200,3.0,2.0,130.0,3.0,2200.0,5909.090909090909,6.274829985852834,4,7,3.725115389487408,4.444444444444445,1.4285714285714284,3.9673726639594435,6.940198457999553,366.6666666666667,5.037174721189591,35.8270464960869
Built-up  Area,Ready To Move,Shivaji Nagar,2 BHK,,850,2.0,2.0,55.0,2.0,850.0,6470.588235294118,8.638489939917637,2,26,1.3614348589096046,2.2222222222222223,5.306122448979592,6.878873032442892,4.694729208803859,212.5,0.241635687732342,104.34994133400487
Built-up  Area,Ready To Move,Sahyadri Layout,3 BHK,Adthm R,1750,3.0,1.0,180.0,3.0,1750.0,10285.714285714286,8.727927704073831,2,27,1.271996316165393,2.2222222222222223,5.5102040816326525,8.385304790667908,3.532906862592708,291.6666666666667,0.018587360594795536,0.0
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,NCaveun,2024,3.0,0.0,157.0,3.0,2024.0,7756.916996047431,8.706235890912618,5,44,1.293688318161669,5.555555555555555,8.979591836734693,2.0958835991646647,8.383568065880326,337.3333333333333,0.44609665427509293,92.81454305319784
Plot  Area,Ready To Move,Mathikere SBM colony,2 Bedroom,,1500,1.0,0.0,160.0,2.0,1500.0,10666.666666666666,4.919213586156796,9,25,5.080743590313478,10.0,5.1020408163265305,2.0958835991646647,8.383568065880326,500.0,0.018587360594795536,0.0
Plot  Area,Ready To Move,"white field,kadugodi",6 Bedroom,,2100,6.0,0.0,275.0,6.0,2100.0,13095.238095238095,6.820388119402892,1,8,3.1795525066568917,1.1111111111111112,1.6326530612244896,11.43300628590238,1.1823936830799007,175.0,0.018587360594795536,0.0
Super built-up  Area,Ready To Move,Kodihalli,3 BHK,Soianal,2408,4.0,2.0,260.0,3.0,2408.0,10797.34219269103,2.937523339053877,1,27,7.062451088745236,1.1111111111111112,5.5102040816326525,3.9673726639594435,6.940198457999553,344.0,0.2788104089219331,254.4353599265487
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,44.0,2.0,1080.0,4074.074074074074,6.085860598933136,9,10,3.914086421453822,10.0,2.0408163265306123,11.43300628590238,1.1823936830799007,270.0,0.7992565055762081,137.23872418154377
Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2070,3.0,2.0,225.0,3.0,2070.0,10869.565217391304,3.1086686423160916,1,20,6.891304295601386,1.1111111111111112,4.081632653061225,1.8365025034994318,8.58361347217452,345.0,0.8178438661710037,242.1863373258595
Built-up  Area,18-Dec,Electronic City,2 BHK,,1020,2.0,1.0,29.46,2.0,1020.0,2888.235294117647,3.6736355317141784,4,31,6.326332487962619,4.444444444444445,6.326530612244898,2.0958835991646647,8.383568065880326,255.0,5.650557620817844,46.68988288633367
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,55.0,3.0,1500.0,3666.6666666666665,9.67233741750021,8,29,0.32757838131160033,8.88888888888889,5.918367346938775,8.385304790667908,3.532906862592708,300.0,1.5613382899628254,27.39721242353014
Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,1575,5.0,1.0,158.0,4.0,1575.0,10031.746031746032,2.3041776044867674,2,22,7.695802336815555,2.2222222222222223,4.489795918367347,3.9673726639594435,6.940198457999553,175.0,0.241635687732342,300.45489016762735
Plot  Area,Ready To Move,Kodichikkanahalli,4 Bedroom,,3250,4.0,1.0,180.0,4.0,3250.0,5538.461538461538,6.93680462512555,7,24,3.063134987486534,7.777777777777778,4.8979591836734695,12.966111067993126,0.0,406.25,0.5018587360594796,44.15832851465255
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,1.0,47.0,2.0,1175.0,4000.0,9.173064175829962,9,6,0.8268559693356153,10.0,1.2244897959183674,3.9673726639594435,6.940198457999553,293.75,3.4572490706319705,39.98928950609121
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1030,2.0,1.0,34.5,2.0,1030.0,3349.5145631067962,8.42035681436361,6,6,1.5795698833912195,6.666666666666666,1.2244897959183674,9.905124481433225,2.3607591902524674,257.5,0.7063197026022305,62.27312059621628
Super built-up  Area,18-Jul,Hebbal,2 BHK,Mahosya,1440,2.0,1.0,115.0,2.0,1440.0,7986.111111111111,6.5761400961386665,2,10,3.423802656188315,2.2222222222222223,2.0408163265306123,1.8365025034994318,8.58361347217452,360.0,3.2899628252788107,125.52607716272382
Built-up  Area,Ready To Move,Hoodi,2 BHK,SMaxyay,1500,2.0,1.0,84.0,2.0,1500.0,5600.0,2.5671768269124637,8,19,7.432800824886704,8.88888888888889,3.877551020408163,3.9673726639594435,6.940198457999553,375.0,1.6356877323420074,46.57551573562775
Plot  Area,Ready To Move,Thanisandra,1 Bedroom,,1380,1.0,1.0,62.1,1.0,1380.0,4500.0,4.993134337049882,7,31,5.006822195913577,7.777777777777778,6.326530612244898,2.674899739877527,7.937006920694576,690.0,4.386617100371748,42.75395401834816
Built-up  Area,Ready To Move,Bagalur,2 BHK,Haows M,1200,2.0,3.0,50.0,2.0,1200.0,4166.666666666667,9.177154591478521,4,17,0.822765518078512,4.444444444444445,3.4693877551020407,8.385304790667908,3.532906862592708,300.0,0.0929368029739777,36.2371546896276
Built-up  Area,Ready To Move,Vinayak Nagar,1 BHK,,705,1.0,2.0,36.5,1.0,705.0,5177.304964539007,8.263723298936993,9,26,1.7362047623691201,10.0,5.306122448979592,2.674899739877527,7.937006920694576,352.5,0.055762081784386616,34.82934586427562
Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,2240,5.0,2.0,155.0,3.0,2240.0,6919.642857142857,5.215570553788799,8,17,4.784384042787109,8.88888888888889,3.4693877551020407,3.9673726639594435,6.940198457999553,280.0,1.4684014869888475,50.207565570403126
Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Sonosty,1584.01,3.0,1.0,103.0,3.0,1584.01,6502.484201488627,6.186596131493656,9,20,3.8133500119541335,10.0,4.081632653061225,5.397025953714566,5.8375908355149475,264.00166666666667,0.9107806691449815,85.59436534259346
Super built-up  Area,Ready To Move,P Krishnappa Layout,3 BHK,Apitea ,1340,3.0,3.0,77.0,3.0,1340.0,5746.268656716418,6.451067231296049,8,44,3.5488766098353626,8.88888888888889,8.979591836734693,5.397025953714566,5.8375908355149475,223.33333333333334,0.018587360594795536,0.0
Super built-up  Area,Ready To Move,Green Garden Layout,3 BHK,Mas 2 H,1800,3.0,2.0,70.0,3.0,1800.0,3888.8888888888887,4.007817308787001,6,10,5.992147801716811,6.666666666666666,2.0408163265306123,2.0958835991646647,8.383568065880326,300.0,0.03717472118959107,17.67766952966369
Super built-up  Area,Ready To Move,R.T. Nagar,2 BHK,,1200,2.0,3.0,45.0,2.0,1200.0,3750.0,2.150713374277906,6,43,7.849267902985928,6.666666666666666,8.775510204081632,5.397025953714566,5.8375908355149475,300.0,0.6691449814126393,102.28889604433246
Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,685,1.0,1.0,40.0,1.0,685.0,5839.41605839416,8.857497521372409,3,46,1.1424253709147911,3.333333333333333,9.387755102040817,1.8365025034994318,8.58361347217452,342.5,7.379182156133829,114.99938702430282
Super built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,3.0,42.0,2.0,925.0,4540.540540540541,8.344671525247135,8,8,1.6552558313754526,8.88888888888889,1.6326530612244896,1.8365025034994318,8.58361347217452,231.25,0.1858736059479554,17.26396375240763
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1230,2.0,2.0,57.0,2.0,1230.0,4634.1463414634145,4.718731192508487,4,9,5.2812277292333825,4.444444444444445,1.836734693877551,5.397025953714566,5.8375908355149475,307.5,0.055762081784386616,21.1266025033211
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,1200,5.0,1.0,185.0,5.0,1200.0,15416.666666666666,2.8305197567917384,4,48,7.169455602512178,4.444444444444445,9.795918367346939,9.905124481433225,2.3607591902524674,120.0,0.07434944237918215,40.17461885320133
Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Aaubyya,1125,2.0,1.0,52.0,2.0,1125.0,4622.222222222223,9.345969930499212,1,24,0.6539487094593655,1.1111111111111112,4.8979591836734695,12.966111067993126,0.0,281.25,0.5018587360594796,44.15832851465255
Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1100,2.0,1.0,54.0,2.0,1100.0,4909.090909090909,4.371505618059272,8,26,5.628456326406544,8.88888888888889,5.306122448979592,1.8365025034994318,8.58361347217452,275.0,3.2899628252788107,125.52607716272382
Plot  Area,18-Aug,Jigani,3 Bedroom,Prllasw,2400,3.0,2.0,149.0,3.0,2400.0,6208.333333333333,5.731285381738829,5,12,4.26866472535337,5.555555555555555,2.4489795918367347,12.966111067993126,0.0,400.0,0.966542750929368,44.73486746677568
